92 0 0 0 0
93 0 0 0 0
94 0 0 0 0
95 0 0 0 0
96 0 0 0 0
97 0 0 0 0
98 0 0 0 0
99 0 0 0 0
100 0 0 0 0
101 0 0 0 0
102 0 0 0 0
103 0 0 0 0
104 0 0 0 0
105 3.93198e-06 4.21468e-08 0.594601 0
106 0 0 0 0
107 0 0 0 0
108 4.42092e-06 0 0.594603 0
109 0 0 0 0
110 0 0 0 0
111 0 0 0 0
112 0 0 0 0
113 0 0 0 0
114 0.0799715 0.438438 0.760254 0
115 0 0 0 0
116 0.0841045 0 1.06572 0
117 0 0 0 0
118 0 0 0 0
119 0 0 0 0
120 0 0 0 0
121 0 0 0 0
122 0 0 0 0
123 0 0 0 0
124 0 0 0 0
125 0 0 0 0
126 0 0 0 0
127 0 0 0 0
128 0 0 0 0
129 0 0 0 0
130 0 0 0 0
131 0 0 0 0
132 1.7786e-06 0 0.59459 0
133 0 0 0 0
134 0 0 0 0
135 0 0 0 0
136 0 0 0 0
137 0 0 0 0
138 0 0 0 0
139 0 0 0 0
140 0 0 0 0
141 0.0796027 0 1.07257 0
142 0.0409386 0.903297 1.21948 0
143 0 0 0 0
144 0 0 0 0
145 0.000350926 0.613269 0.997144 0
146 0 0 0 0
147 0 0 0 0
148 0 0 0 0
149 0 0 0 0
150 0 0 0 0
151 1.24417e-05 0 0.594441 0
152 2.18731e-06 0 0.594569 0
153 4.088e-06 0 0.594538 0
154 0 0 0 0
155 0 0 0 0
156 0 0 0 0
157 4.50897e-06 0 0.594604 0
158 0 0 0 0
159 0 0 0 0
160 0 0 0 0
161 0 0 0 0
162 0 0 0 0
163 0 0 0 0
164 0 0 0 0
165 0 0 0 0
166 7.31266e-07 0 0.5945 0
167 0.0791985 0.439751 0.757948 0
168 0 0 0 0
169 0 0 0 0
170 0 0 0 0
171 0 0 0 0
172 1.51978e-05 0 0.59418 0
173 0.132211 0.276073 1.20719 0
174 0 0 0 0
175 0 0 0 0
176 0 0 0 0
177 6.98179e-07 0 0.594584 0
178 0 0 0 0
179 0 0 0 0
180 0 0 0 0
181 0 0 0 0
182 0 0 0 0
183 0 0 0 0
184 0 0 0 0
185 3.84355e-06 0 0.594523 0
186 0 0 0 0
187 0 0 0 0
188 0 0 0 0
189 0 0 0 0
190 0 0 0 0
191 5.2009e-07 0 0.594561 0
192 0 0 0 0
193 0.000112613 0 0.593691 0
194 1.88181e-07 0 0.59458 0
195 0 0 0 0
196 0 0 0 0
197 0 0 0 0
198 0 0 0 0
199 4.22757e-06 0 0.594525 0
200 0 0 0 0
201 0 0 0 0
202 0 0 0 0
203 3.90328e-06 4.21468e-08 0.594539 0
204 4.46665e-06 0 0.594603 0
205 0 0 0 0
206 0 0 0 0
207 0 0 0 0
208 3.71757e-07 0 0.594583 0
209 0 0 0 0
210 3.56051e-06 0 0.594599 0
211 0 0 0 0
212 2.98955e-06 0 0.594596 0
213 0 0 0 0
214 0 0 0 0
215 1.60365e-06 0 0.594589 0
216 0 0 0 0
217 1.68071e-06 0 0.594512 0
218 0 0 0 0
219 0 0 0 0
220 0 0 0 0
221 0 0 0 0
222 0 0 0 0
223 0.0455266 0.826322 1.42432 0
224 0 0 0 0
225 0 0 0 0
226 0 0 0 0
227 0.0148023 0.668187 1.1586 0
228 0 0 0 0
229 0 0 0 0
230 0 0 0 0
231 3.73898e-06 0 0.5946 0
232 0 0 0 0
233 0 0 0 0
234 0.130858 0.276463 1.20543 0
235 0 0 0 0
236 0 0 0 0
237 0 0 0 0
238 3.15283e-06 0 0.594597 0
239 0 0 0 0
240 0 0 0 0
241 0 0 0 0
242 3.55376e-06 0 0.594599 0
243 0 0 0 0
244 0 0 0 0
245 0 0 0 0
246 0.100748 0 0.840772 0
247 2.96652e-09 0 0.594581 0
248 0 0 0 0
249 0.0520004 0.4388 1.13834 0
250 0 0 0 0
251 0 0 0 0
252 0 0 0 0
253 0 0 0 0
254 0 0 0 0
255 0 0 0 0
256 0 0 0 0
257 0 0 0 0
258 0 0 0 0
259 0 0 0 0
260 0 0 0 0
261 0.0542802 0.436595 1.1451 0
262 0 0 0 0
263 0 0 0 0
264 1.55051e-06 0 0.594511 0
265 0 0 0 0
266 5.2399e-07 0 0.594578 0
267 0 0 0 0
268 0 0 0 0
269 0 0 0 0
270 0 0 0 0
271 0.0782966 0.441215 0.755163 0
272 0 0 0 0
273 0 0 0 0
274 0 0 0 0
275 3.55857e-06 0 0.59454 0
276 0 0 0 0
277 3.54011e-06 0 0.594599 0
278 4.38625e-06 0 0.594603 0
279 0 0 0 0
280 0 0 0 0
281 0 0 0 0
282 0.0792292 0.439688 0.758033 0
283 0 0 0 0
284 2.0199e-06 0 0.594591 0
285 0 0 0 0
286 0 0 0 0
287 0 0 0 0
288 0 0 0 0
289 0.0796742 0.43894 0.759369 0
290 0 0 0 0
291 0.0803066 0.437819 0.761205 0
292 0.0528891 0.438017 1.14121 0
293 0 0 0 0
294 0 0 0 0
295 0 0 0 0
296 0 0 0 0
297 0 0 0 0
298 0 0 0 0
299 0 0 0 0
300 0.0732279 0.706712 0.707438 0
301 0 0 0 0
302 0 0 0 0
303 4.52958e-06 0 0.594536 0
304 0 0 0 0
305 0 0 0 0
306 5.08188e-07 0 0.594583 0
307 0 0 0 0
308 0 0 0 0
309 0 0 0 0
310 0 0 0 0
311 0 0 0 0
312 0 0 0 0
313 0 0 0 0
314 0 0 0 0
315 0 0 0 0
316 0 0 0 0
317 4.01471e-06 0 0.594601 0
318 0 0 0 0
319 0 0 0 0
320 0 0 0 0
321 0 0 0 0
322 0.000429893 0.610212 1.00021 0
323 0.0797184 0.438878 0.75951 0
324 0 0 0 0
325 0 0 0 0
326 0 0 0 0
327 0 0 0 0
328 0 0 0 0
329 0 0 0 0
330 0 0 0 0
331 0.100737 5.16191e-08 0.840718 0
332 0 0 0 0
333 0 0 0 0
334 1.75125e-05 0 0.594345 0
335 1.49785e-06 0 0.594588 0
336 0 0 0 0
337 2.53355e-06 0 0.594594 0
338 0 0 0 0
339 0 0 0 0
340 0 0 0 0
341 1.01904e-05 0 0.594452 0
342 0 0 0 0
343 0 0 0 0
344 0.000902112 0.611925 0.996836 0
345 4.04567e-06 0 0.594601 0
346 0 0 0 0
347 0 0 0 0
348 3.8072e-06 0 0.5946 0
349 0 0 0 0
350 0 0 0 0
351 0 0 0 0
352 0 0 0 0
353 0 0 0 0
354 0.000259279 0.61154 0.999439 0
355 0.0732323 0.704932 0.709205 0
356 2.9106e-06 0 0.594595 0
357 0 0 0 0
358 4.43395e-06 0 0.594603 0
359 0 0 0 0
360 0.0788775 0 1.07362 0
361 0 0 0 0
362 0.129463 0.276696 1.20308 0
363 0 0 0 0
364 0 0 0 0
365 0 0 0 0
366 0.136859 1.14632 2.01994 1
367 0 0 0 0
368 0 0 0 0
369 4.25437e-06 0 0.594602 0
370 0 0 0 0
371 0 0 0 0
372 0 0 0 0
373 0 0 0 0
374 0 0 0 0
375 2.08872e-06 0 0.594548 0
376 0 0 0 0
377 0 0 0 0
378 0 0 0 0
379 0.0789867 0 1.07347 0
380 0 0 0 0
381 2.42383e-05 0 0.594379 0
382 0 0 0 0
383 8.38269e-07 0 0.594577 0
384 0.336719 0.37069 1.64884 0
385 3.84465e-06 0 0.5946 0
386 0 0 0 0
387 0 0 0 0
388 0 0 0 0
389 3.99284e-06 0 0.594601 0
390 0 0 0 0
391 0 0 0 0
392 4.08895e-06 0 0.594601 0
393 0 0 0 0
394 0 0 0 0
395 4.42647e-06 0 0.594603 0
396 0.0300868 0.782522 1.27509 0
397 1.13117e-06 0 0.594575 0
398 0 0 0 0
399 9.51648e-07 0 0.594499 0
400 0 0 0 0
401 0.0795031 0.439239 0.758865 0
402 0 0 0 0
403 1.9615e-06 0 0.594493 0
404 0 0 0 0
405 0 0 0 0
406 0 0 0 0
407 0 0 0 0
408 0 0 0 0
409 0 0 0 0
410 0.0802488 0 1.07168 0
411 0 0 0 0
412 0.079497 0.439245 0.758844 0
413 0 0 0 0
414 4.49753e-06 0 0.594603 0
415 0 0 0 0
416 0 0 0 0
417 0 0 0 0
418 2.96845e-06 0 0.594518 0
419 0 0 0 0
420 0 0 0 0
421 0 0 0 0
422 1.95653e-06 0 0.594493 0
423 0 0 0 0
424 0 0 0 0
425 0 0 0 0
426 0 0 0 0
427 0 0 0 0
428 0 0 0 0
429 0 0 0 0
430 0 0 0 0
431 0 0 0 0
432 0 0 0 0
433 0.0725317 1.18779 1.44634 1
434 0 0 0 0
435 0 0 0 0
436 1.48017e-05 0 0.594429 0
437 0 0 0 0
438 0 0 0 0
439 0 0 0 0
440 0 0 0 0
441 2.20971e-06 0 0.594592 0
442 0 0 0 0
443 0.000880501 0.738623 1.4936 0
444 0 0 0 0
445 0.0803634 0.437751 0.761394 0
446 0.0536268 0.437292 1.14336 0
447 0 0 0 0
448 0.0785378 4.21468e-08 1.0741 0
449 0.0792009 0.439751 0.757958 0
450 0 0 0 0
451 0 0 0 0
452 0 0 0 0
453 0 0 0 0
454 0 0 0 0
455 0 0 0 0
456 0 0 0 0
457 0 0 0 0
458 4.21735e-06 4.21468e-08 0.594602 0
459 0 0 0 0
460 0 0 0 0
461 0 0 0 0
462 0 0 0 0
463 0.0805663 0 1.07111 0
464 0 0 0 0
465 0 0 0 0
466 0 0 0 0
467 0 0 0 0
468 0 0 0 0
469 0 0 0 0
470 0 0 0 0
471 0 0 0 0
472 2.76027e-06 -nan 0.594517 0
473 0 0 0 0
474 0 0 0 0
475 0 0 0 0
476 0 0 0 0
477 0 0 0 0
478 0.129578 0.27684 1.20377 0
479 0 0 0 0
480 0.100769 0 0.840877 0
481 0 0 0 0
482 0 0 0 0
483 0 0 0 0
484 0 0 0 0
485 1.78877e-06 0 0.594572 0
486 2.85233e-07 0 0.594582 0
487 0 0 0 0
488 0.0791638 0.439813 0.757846 0
489 0.0536528 0.437252 1.1434 0
490 0.0794009 0.439414 0.75856 0
491 4.30773e-06 0 0.594603 0
492 0 0 0 0
493 1.72739e-06 0 0.59459 0
494 1.0174e-05 0 0.594452 0
495 0 0 0 0
496 0.0525329 0.438436 1.14034 0
497 8.24143e-07 0 0.594585 0
498 0 0 0 0
499 0 0 0 0
500 1.34352e-05 0 0.594436 0
501 0 0 0 0
502 0 0 0 0
503 0 0 0 0
504 0.106092 0.94294 1.19563 0
505 0 0 0 0
506 0 0 0 0
507 1.91822e-06 0 0.59459 0
508 0 0 0 0
509 0 0 0 0
510 0 0 0 0
511 0 0 0 0
512 0.100655 -nan 0.840306 0
513 0 0 0 0
514 0 0 0 0
515 0 0 0 0
516 0.080052 0 1.07195 0
517 0.0145811 0.668471 1.15796 0
518 0 0 0 0
519 0.014755 0.668923 1.15561 0
520 0.0788513 -nan 1.07365 0
521 0 0 0 0
522 0 0 0 0
523 0 0 0 0
524 0.0793211 0.439531 0.758308 0
525 0 0 0 0
526 0 0 0 0
527 0 0 0 0
528 0.0523988 0.438561 1.13993 0
529 0 0 0 0
530 0.0800248 0.43835 0.760414 0
531 0 0 0 0
532 0 0 0 0
533 6.01527e-06 0 0.594287 0
534 0 0 0 0
535 0 0 0 0
536 0.0796931 0.438921 0.759435 0
537 0 0 0 0
538 0 0 0 0
539 0 0 0 0
540 0 0 0 0
541 0.0802539 0 1.07167 0
542 0 0 0 0
543 0 0 0 0
544 0.0799698 0.438445 0.760252 0
545 0 0 0 0
546 0 0 0 0
547 0 0 0 0
548 0 0 0 0
549 0 0 0 0
550 0 0 0 0
551 0 0 0 0
552 0 0 0 0
553 0 0 0 0
554 0 0 0 0
555 0 0 0 0
556 0 0 0 0
557 0 0 0 0
558 0.078022 0.441604 0.754266 0
559 0 0 0 0
560 0.0805979 0.43735 0.762079 0
561 3.04528e-06 0 0.594596 0
562 0.0807407 0 1.07088 0
563 0 0 0 0
564 0 0 0 0
565 0.133397 0.275755 1.20879 0
566 0 0 0 0
567 0 0 0 0
568 0 0 0 0
569 0 0 0 0
570 3.30084e-06 0 0.594597 0
571 0 0 0 0
572 0 0 0 0
573 0 0 0 0
574 0.0819936 1.03362 1.48072 1
575 0 0 0 0
576 0 0 0 0
577 0.0807628 0.436905 0.762433 0
578 0 0 0 0
579 0 0 0 0
580 0.0804386 0.436636 0.760858 0
581 0 0 0 0
582 0 0 0 0
583 0.0790318 0.440023 0.757437 0
584 0 0 0 0
585 0 0 0 0
586 0 0 0 0
587 0 0 0 0
588 0.000174917 0 0.593379 0
589 0 0 0 0
590 0 0 0 0
591 0 0 0 0
592 0.080225 0 1.07164 0
593 0 0 0 0
594 0.0417343 0.903744 1.22109 0
595 0 0 0 0
596 0 0 0 0
597 0 0 0 0
598 2.40939e-06 0 0.594546 0
599 0 0 0 0
600 0 0 0 0
601 0 0 0 0
602 0 0 0 0
603 1.69144e-07 0 0.594559 0
604 0 0 0 0
605 4.0613e-06 0 0.594601 0
606 0 0 0 0
607 0 0 0 0
608 0 0 0 0
609 0 0 0 0
610 3.5766e-06 0 0.594599 0
611 0 0 0 0
612 3.85375e-06 0 0.5946 0
613 0 0 0 0
614 0 0 0 0
615 2.57954e-07 0 0.59458 0
616 0.119567 0.884812 1.81491 0
617 0 0 0 0
618 0 0 0 0
619 3.35959e-07 0 0.59456 0
620 0.000156955 0.611899 0.999026 0
621 0 0 0 0
622 0 0 0 0
623 0 0 0 0
624 0 0 0 0
625 0 0 0 0
626 0 0 0 0
627 0.105507 0.939095 1.19887 0
628 0 0 0 0
629 0.034275 0.639983 1.56071 0
630 0 0 0 0
631 1.96053e-06 0 0.594549 0
632 0 0 0 0
633 7.21268e-07 0 0.594577 0
634 5.40752e-06 0 0.594476 0
635 0 0 0 0
636 0 0 0 0
637 0 0 0 0
638 0 0 0 0
639 0 0 0 0
640 0 0 0 0
641 0 0 0 0
642 0 0 0 0
643 0 0 0 0
644 0 0 0 0
645 0 0 0 0
646 0 0 0 0
647 0 0 0 0
648 0.0569029 1.13683 1.22723 1
649 0 0 0 0
650 0 0 0 0
651 0.0149597 0.66728 1.15931 0
652 0 0 0 0
653 0 0 0 0
654 0.0146844 0.668425 1.1553 0
655 3.60558e-07 0 0.594583 0
656 0 0 0 0
657 0 0 0 0
658 0 0 0 0
659 0 0 0 0
660 0.0791903 0.439769 0.757926 0
661 0 0 0 0
662 0.0302086 0.782506 1.27537 0
663 0 0 0 0
664 0 0 0 0
665 0 0 0 0
666 0 0 0 0
667 0.0791271 0.439866 0.757729 0
668 0 0 0 0
669 0.0938199 0.619802 1.07555 0
670 0 0 0 0
671 0 0 0 0
672 0 0 0 0
673 1.86758e-06 0 0.59459 0
674 7.45222e-06 0 0.594466 0
675 2.99276e-06 0 0.594596 0
676 0 0 0 0
677 4.14199e-05 0 0.594049 0
678 0 0 0 0
679 0 0 0 0
680 4.49938e-06 0 0.594603 0
681 0 0 0 0
682 4.51069e-06 0 0.594604 0
683 0 0 0 0
684 0.0790433 0.439994 0.757466 0
685 0 0 0 0
686 0 0 0 0
687 0 0 0 0
688 0.0568772 1.13891 1.22515 1
689 0 0 0 0
690 0.0431572 0.768583 1.24402 0
691 0 0 0 0
692 0 0 0 0
693 0 0 0 0
694 3.70497e-06 0 0.5946 0
695 0 0 0 0
696 0 0 0 0
697 0 0 0 0
698 0 0 0 0
699 4.27426e-06 0 0.594602 0
700 0 0 0 0
701 0.0779102 0.441591 0.753787 0
702 4.31772e-06 0 0.594603 0
703 0 0 0 0
704 0 0 0 0
705 0 0 0 0
706 0.0421906 0.764405 1.24636 0
707 0 0 0 0
708 0.0800678 0.438174 0.760464 0
709 0 0 0 0
710 0.0152992 0.666111 1.15713 0
711 7.44825e-07 0 0.594562 0
712 0 0 0 0
713 0 0 0 0
714 2.75952e-06 0 0.594595 0
715 3.75032e-06 -nan 0.5946 0
716 4.01055e-06 0 0.594601 0
717 0 0 0 0
718 0 0 0 0
719 0 0 0 0
720 0.00299754 0.614294 0.990961 0
721 0 0 0 0
722 0 0 0 0
723 0 0 0 0
724 0 0 0 0
725 0.0405011 0.901489 1.21976 0
726 0 0 0 0
727 0 0 0 0
728 0.124536 1.32289 1.49132 1
729 0 0 0 0
730 0 0 0 0
731 1.35767e-06 0 0.594574 0
732 0.0794364 0.439346 0.758661 0
733 0.0147348 0.668122 1.15605 0
734 0 0 0 0
735 0 0 0 0
736 0.0785791 0.44077 0.756049 0
737 0 0 0 0
738 0 0 0 0
739 4.03955e-06 0 0.594601 0
740 0.0789857 0.440055 0.757266 0
741 0 0 0 0
742 4.04473e-06 0 0.594601 0
743 0 0 0 0
744 0 0 0 0
745 0 0 0 0
746 0 0 0 0
747 2.76063e-07 0 0.594557 0
748 0 0 0 0
749 0.0570134 1.13868 1.22581 1
750 9.75891e-06 -nan 0.594454 0
751 0 0 0 0
752 0.0815784 4.21468e-08 1.06976 0
753 0 0 0 0
754 0.0791667 0 1.07321 0
755 0 0 0 0
756 0.00207916 0.737527 1.49046 0
757 0 0 0 0
758 0 0 0 0
759 0 0 0 0
760 0 0 0 0
761 0 0 0 0
762 0.100656 5.16191e-08 0.84031 0
763 0 0 0 0
764 0.0249997 0.77664 1.67702 0
765 2.68269e-06 0 0.594517 0
766 0 0 0 0
767 4.29431e-06 0 0.594603 0
768 0 0 0 0
769 0.0272823 0.942826 0.945574 0
770 0 0 0 0
771 0.0146844 0.668553 1.15809 0
772 0 0 0 0
773 4.47281e-06 0 0.594603 0
774 0.0805532 0 1.07117 0
775 0.0732278 0.707006 0.707186 0
776 0 0 0 0
777 0 0 0 0
778 1.58753e-06 0 0.594573 0
779 0.0194672 0.648443 1.16343 0
780 4.31635e-06 0 0.594603 0
781 0 0 0 0
782 0 0 0 0
783 2.78628e-06 0 0.594595 0
784 0 0 0 0
785 0 0 0 0
786 0.0796123 0.885373 1.88589 0
787 0.0519572 0.438862 1.13827 0
788 0.0811732 0.436311 0.763705 0
789 0 0 0 0
790 2.01238e-05 0 0.594156 0
791 0.000810529 0.60859 1.00161 0
792 0 0 0 0
793 0.0781711 0.441301 0.754691 0
794 0 0 0 0
795 0 0 0 0
796 0.132855 0.275909 1.20809 0
797 1.46492e-05 0 0.59443 0
798 5.07555e-06 0 0.594478 0
799 0 0 0 0
800 0.189028 1.29117 2.04548 1
801 0 0 0 0
802 0 0 0 0
803 0 0 0 0
804 0 0 0 0
805 0 0 0 0
806 0 0 0 0
807 4.50414e-06 4.21468e-08 0.594604 0
808 0 0 0 0
809 0 0 0 0
810 0 0 0 0
811 0 0 0 0
812 0 0 0 0
813 0 0 0 0
814 2.93871e-06 0 0.594596 0
815 0 0 0 0
816 2.76719e-07 0 0.594582 0
817 0 0 0 0
818 0 0 0 0
819 0 0 0 0
820 0 0 0 0
821 0 0 0 0
822 0 0 0 0
823 0.0797041 0.438872 0.759446 0
824 0 0 0 0
825 0 0 0 0
826 0 0 0 0
827 0 0 0 0
828 0 0 0 0
829 0.213042 1.03465 2.08236 1
830 0 0 0 0
831 0 0 0 0
832 0 0 0 0
833 0 0 0 0
834 1.53574e-06 0 0.594496 0
835 0 0 0 0
836 4.42574e-06 0 0.594603 0
837 2.00329e-06 0 0.594591 0
838 0 0 0 0
839 0 0 0 0
840 0 0 0 0
841 0 0 0 0
842 0 0 0 0
843 0 0 0 0
844 0 0 0 0
845 0 0 0 0
846 0 0 0 0
847 0 0 0 0
848 0 0 0 0
849 0 0 0 0
850 0 0 0 0
851 0 0 0 0
852 3.87648e-06 0 0.5946 0
853 4.304e-06 0 0.594525 0
854 2.2323e-06 0 0.594547 0
855 0.0789966 0.440085 0.757333 0
856 0.00136728 0.617959 0.99321 0
857 0.0538531 0.437059 1.14399 0
858 0 0 0 0
859 0 0 0 0
860 0 0 0 0
861 0.0426838 0.767489 1.2458 0
862 4.33185e-06 0 0.594603 0
863 0 0 0 0
864 0 0 0 0
865 0 0 0 0
866 0.0804745 0.43743 0.761619 0
867 0 0 0 0
868 0 0 0 0
869 0 0 0 0
870 0 0 0 0
871 0 0 0 0
872 0 0 0 0
873 0 0 0 0
874 0 0 0 0
875 0 0 0 0
876 0 0 0 0
877 0 0 0 0
878 0.0789929 0.439996 0.757255 0
879 1.17859e-06 0 0.594552 0
880 0.0790344 0 1.0734 0
881 0 0 0 0
882 3.77446e-06 0 0.5946 0
883 1.23377e-06 0 0.594565 0
884 0 0 0 0
885 0 0 0 0
886 0 0 0 0
887 0.0790205 0.44004 0.757402 0
888 9.75653e-07 0 0.594586 0
889 0 0 0 0
890 0 0 0 0
891 0 0 0 0
892 0 0 0 0
893 0 0 0 0
894 0.0789907 0.440094 0.757315 0
895 0 0 0 0
896 0 0 0 0
897 0 0 0 0
898 0.0269577 0.742154 1.42649 0
899 0.031554 0.49856 1.22417 0
900 0.0141017 0.671379 1.15233 0
901 0 0 0 0
902 0 0 0 0
903 4.50352e-06 0 0.594604 0
904 0 0 0 0
905 0 0 0 0
906 0 0 0 0
907 0.0794923 0.43923 0.758813 0
908 0 0 0 0
909 0.0540046 0.436902 1.14441 0
910 2.42714e-05 0 0.594381 0
911 0.0814957 0 1.06988 0
912 0.0982242 1.1434 1.49758 1
913 3.97753e-06 -nan 0.594601 0
914 0 0 0 0
915 0 0 0 0
916 0 0 0 0
917 0 0 0 0
918 9.64096e-05 0 0.593772 0
919 4.30715e-06 0 0.594603 0
920 0 0 0 0
921 0 0 0 0
922 0.0364218 0.637736 1.56579 0
923 3.38471e-06 0 0.59452 0
924 0 0 0 0
925 0 0 0 0
926 3.96519e-06 0 0.594539 0
927 0.132365 0.276051 1.20745 0
928 1.6361e-06 0 0.594589 0
929 0 0 0 0
930 0 0 0 0
931 0 0 0 0
932 0 0 0 0
933 0.0302053 0.496195 1.21977 0
934 0.0794474 0.439335 0.7587 0
935 4.43717e-06 0 0.594603 0
936 0 0 0 0
937 1.50034e-06 0 0.594588 0
938 0 0 0 0
939 0.0792052 0.439744 0.757971 0
940 0.10077 -nan 0.840883 0
941 0 0 0 0
942 0 0 0 0
943 0 0 0 0
944 0 0 0 0
945 0.000304531 0.610806 0.999786 0
946 1.64624e-06 0 0.594589 0
947 0 0 0 0
948 4.2691e-06 0 0.594602 0
949 0 0 0 0
950 4.15893e-06 0 0.594602 0
951 0.000880614 0.60843 1.00196 0
952 0 0 0 0
953 0.0147391 0.66699 1.15903 0
954 0 0 0 0
955 0 0 0 0
956 0 0 0 0
957 3.10752e-06 0 0.594519 0
958 1.03635e-05 0 0.594451 0
959 0.0732283 0.706436 0.707757 0
960 0.000551596 0.611111 1.0003 0
961 0 0 0 0
962 3.29852e-06 4.21468e-08 0.594597 0
963 0.0798724 0.438612 0.759965 0
964 1.7542e-06 0 0.59459 0
965 0 0 0 0
966 0 0 0 0
967 0.0144757 0.668417 1.15517 0
968 0 0 0 0
969 0 0 0 0
970 0 0 0 0
971 0 0 0 0
972 0 0 0 0
973 0 0 0 0
974 0 0 0 0
975 2.16595e-06 0 0.594514 0
976 7.33901e-07 0 0.594577 0
977 0 0 0 0
978 0 0 0 0
979 0 0 0 0
980 0.100637 -nan 0.840215 0
981 0.031557 0.4987 1.21613 0
982 0.131785 0.276213 1.20669 0
983 0 0 0 0
984 4.3056e-06 0 0.594603 0
985 0.0768771 0.443227 0.750486 0
986 0.244685 1.86056 2.23918 1
987 0.135025 1.14502 2.01682 1
988 0 0 0 0
989 0.0732288 0.706116 0.708038 0
990 0 0 0 0
991 0 0 0 0
992 4.44925e-06 0 0.594603 0
993 0 0 0 0
994 0.000198263 0.73612 1.49563 0
995 1.91644e-06 0 0.59459 0
996 0 0 0 0
997 0.0154672 0.664488 1.15981 0
998 0 0 0 0
999 0 0 0 0
1000 0 0 0 0
1001 0 0 0 0
1002 2.00285e-05 0 0.594402 0
1003 0 0 0 0
1004 2.39473e-05 0 0.594383 0
1005 0 0 0 0
1006 0 0 0 0
1007 0 0 0 0
1008 0.0782401 0 1.07452 0
1009 0 0 0 0
1010 0 0 0 0
1011 0 0 0 0
1012 4.42956e-06 0 0.594603 0
1013 5.69708e-07 0 0.594584 0
1014 0 0 0 0
1015 0 0 0 0
1016 0 0 0 0
1017 0 0 0 0
1018 2.08125e-05 -nan 0.594398 0
1019 4.45015e-06 0 0.594603 0
1020 0 0 0 0
1021 0 0 0 0
1022 0 0 0 0
1023 0 0 0 0
1024 0 0 0 0
1025 0.0305443 0.782442 1.27611 0
1026 0 0 0 0
1027 0.158336 1.2434 2.01152 1
1028 0.0303548 0.496443 1.22309 0
1029 0 0 0 0
1030 0.0732308 0.705327 0.70881 0
1031 6.12151e-07 0 0.594584 0
1032 0 0 0 0
1033 0 0 0 0
1034 0.079861 0.438623 0.759924 0
1035 0.0793086 0.439547 0.758266 0
1036 1.03457e-06 0 0.594553 0
1037 0.0792031 0.439732 0.757954 0
1038 0 0 0 0
1039 0 0 0 0
1040 0 0 0 0
1041 1.58242e-06 0 0.594589 0
1042 0.133543 0.275701 1.20895 0
1043 0 0 0 0
1044 0 0 0 0
1045 4.35222e-06 0 0.594603 0
1046 0 0 0 0
1047 0 0 0 0
1048 0.0796699 0.438958 0.759364 0
1049 0 0 0 0
1050 0.100754 -nan 0.840801 0
1051 0 0 0 0
1052 0 0 0 0
1053 0 0 0 0
1054 0 0 0 0
1055 0 0 0 0
1056 0 0 0 0
1057 0 0 0 0
1058 0 0 0 0
1059 0 0 0 0
1060 0 0 0 0
1061 0 0 0 0
1062 0 0 0 0
1063 0 0 0 0
1064 0 0 0 0
1065 0.0792414 0.43968 0.758078 0
1066 0 0 0 0
1067 1.62135e-05 0 0.594422 0
1068 0 0 0 0
1069 0.0784212 4.21468e-08 1.07426 0
1070 0 0 0 0
1071 0.0732298 0.70565 0.708469 0
1072 3.70487e-06 0 0.59454 0
